Date,Close,High,Low,Open,Volume
2009-03-31,1.506203532218933,1.5105693353347984,1.4407163813919963,1.5105693353347984,87400
2009-04-01,1.506203532218933,1.506203532218933,1.410155759580939,1.506203532218933,404800
2009-04-02,1.584787368774414,1.584787368774414,1.4450815246789517,1.4581789280462307,34600
2009-04-03,1.584787368774414,1.584787368774414,1.584787368774414,1.584787368774414,1100
2009-04-06,1.5673245191574097,1.5891536352506983,1.4319845406415066,1.5891536352506983,30900
2009-04-07,1.571690797805786,1.571690797805786,1.5280327605680033,1.567324994082008,29400
2009-04-08,1.5935194492340088,1.5935194492340088,1.554227123251646,1.571690332982056,18600
2009-04-09,1.680835843086243,1.680835843086243,1.6153487931478605,1.6502752197816644,4700
2009-04-13,1.7026647329330444,1.7026647329330444,1.6546407987348437,1.6808356151580726,10200
2009-04-14,1.680835843086243,1.6895674497446938,1.6415436131232133,1.6415436131232133,393900
2009-04-15,1.7463229894638062,1.7899810225648167,1.6764700324132278,1.6764700324132278,108000
2009-04-16,1.872930884361267,1.995173552249584,1.737590914164335,1.7463225184293674,74500
2009-04-17,1.9165894985198972,1.920955406091796,1.864199856724704,1.864199856724704,66100
2009-04-20,1.920955300331116,1.920955300331116,1.83363902730184,1.83363902730184,441700
2009-04-22,1.9646129608154297,1.9646129608154297,1.9558813559833648,1.9646129608154297,69900
2009-04-23,1.9864423274993896,2.0737583868316656,1.9864423274993896,2.003905539365845,11800
2009-04-24,2.047562837600708,2.051928534918852,2.008270520848249,2.008270520848249,105500
2009-04-27,2.0650265216827397,2.0737581265199188,2.0126368926596645,2.047563312008381,18400
2009-04-28,2.0082712173461914,2.126148000307136,2.0082712173461914,2.06939245824278,52100
2009-04-29,2.0693931579589844,2.1086855016243744,1.9951745872925444,1.9951745872925444,16700
2009-04-30,2.051929473876953,2.108685022228859,1.9646134057801188,2.06939268749632,57900
2009-05-04,2.034466505050659,2.0388324130697835,1.9908084657491767,2.034466505050659,28300
2009-05-05,2.030100584030152,2.03883219093914,1.9733450350327613,2.0082714626687155,208800
2009-05-06,2.1261472702026367,2.1261472702026367,1.9777100218546908,1.9777100218546908,44400
2009-05-07,2.143611431121826,2.143611431121826,2.0213689368324514,2.069392669785743,20000
2009-05-08,2.1392452716827397,2.1392452716827397,2.1348793651654234,2.1348793651654234,1600
2009-05-11,2.182903289794922,2.182903289794922,2.134879359129627,2.1392452656345995,427200
2009-05-12,2.117417335510254,2.2309284700868104,2.0737592868954238,2.20036773196743,20200
2009-05-13,2.095587491989136,2.161074431969248,2.0431976485559784,2.161074431969248,22500
2009-05-14,2.1523425579071045,2.187269185236582,2.113050440450496,2.113050440450496,3000
2009-05-15,2.1261472702026367,2.156707984245542,2.0955867643375643,2.156707984245542,2900
2009-05-18,2.1741716861724854,2.178537384502006,2.095587242640184,2.099952940969705,328300
2009-05-19,2.0431978702545166,2.1174166323415653,2.0431978702545166,2.095587719372269,12900
2009-05-20,2.091221809387207,2.091221809387207,2.056295382135485,2.056295382135485,7000
2009-05-21,2.051929473876953,2.1174166290385426,2.051929473876953,2.091221808609492,3600
2009-05-22,2.0650265216827397,2.0650265216827397,1.9646129619662387,2.0431974055008517,7900
2009-05-25,2.0650265216827397,2.0650265216827397,2.05629491684556,2.05629491684556,200
2009-05-26,2.047562837600708,2.0650260432289493,1.973344109591766,1.9908073152200076,5100
2009-05-27,1.9558820724487305,2.07375888495037,1.942784556313901,2.0475640608586674,17000
2009-05-28,1.947149634361267,1.9995392602113244,1.942783728118162,1.964612842977953,5300
2009-05-29,1.9296867847442627,1.9427840895544704,1.8772971491476167,1.9209551788114885,44600
2009-06-01,1.9646129608154297,1.986442076984531,1.9209549366551075,1.9209549366551075,19400
2009-06-02,1.9646129608154297,1.986442076984531,1.9253206349821996,1.986442076984531,6800
2009-06-03,1.9646129608154297,1.986442076984531,1.9427838446463284,1.9427838446463284,4900
2009-06-04,2.030100584030152,2.0431978903046693,1.9602475205803136,1.9602475205803136,32700
2009-06-05,2.051929473876953,2.0562953813707585,1.9951741337029745,2.051929473876953,29900
2009-06-08,2.0562949180603027,2.0562949180603027,1.9951736841639416,2.0170025921808445,27200
2009-06-09,2.051929473876953,2.051929473876953,1.9951741337029745,2.0213689541320248,19200
2009-06-10,2.030100584030152,2.0519294972136577,1.9951741563941972,2.017003069577704,21400
2009-06-12,2.0082712173461914,2.030100336041068,2.0082712173461914,2.012637124356329,17300
2009-06-15,2.017002820968628,2.017002820968628,1.9689790929774016,2.0126371221412,309300
2009-06-16,2.0082712173461914,2.030100336041068,1.999539611503821,2.0082712173461914,4900
2009-06-17,2.047562837600708,2.047562837600708,1.9864416179018631,1.9864416179018631,7600
2009-06-18,2.017002820968628,2.017002820968628,2.017002820968628,2.017002820968628,3700
2009-06-19,2.0257344245910645,2.0475635432380974,1.9864423024754705,2.0475635432380974,15300
2009-06-22,1.9864423274993896,2.025734450109961,1.9209551789112291,1.9209551789112291,7200
2009-06-23,1.9864423274993896,1.9864423274993896,1.95588160264414,1.9689791156329344,10100
2009-06-24,1.9951735734939573,2.0170024803000364,1.9646128541520045,1.9820760628680152,16600
2009-06-25,2.0257344245910645,2.0257344245910645,1.9646131838284373,1.9951739082987028,14600
2009-06-26,2.0257344245910645,2.0301003315916324,2.0082712129445994,2.0082712129445994,11100
2009-06-29,2.0082712173461914,2.030100336041068,2.0082712173461914,2.0257344290309307,13800
2009-06-30,2.030100584030152,2.030100584030152,2.0082714626687155,2.0126373702121745,8000
2009-07-01,2.0257344245910645,2.051929242060762,2.012637119945168,2.034466030414297,8000
2009-07-02,2.030100584030152,2.030100584030152,1.9733450350327613,1.9733450350327613,30100
2009-07-03,2.030100584030152,2.030100584030152,2.0126373702121745,2.0126373702121745,6300
2009-07-06,2.051929473876953,2.051929473876953,2.030100560941708,2.030100560941708,14900
2009-07-07,2.038832426071167,2.0519297338561557,2.03010081815519,2.0519297338561557,24400
2009-07-08,2.038832426071167,2.038832426071167,2.0039059944072597,2.008271694276271,14100
2009-07-09,2.038832426071167,2.038832426071167,2.038832426071167,2.038832426071167,0
2009-07-10,2.0082712173461914,2.030100336041068,2.0082712173461914,2.030100336041068,3000
2009-07-13,2.030100584030152,2.030100584030152,2.017003069577704,2.017003069577704,2800
2009-07-14,2.030100584030152,2.0519294972136577,2.030100584030152,2.0519294972136577,6500
2009-07-15,2.051929473876953,2.051929473876953,2.0126373473223413,2.030100560941708,6600
2009-07-16,2.030100584030152,2.030100584030152,2.030100584030152,2.030100584030152,4000
2009-07-17,2.030100584030152,2.030100584030152,2.0082714626687155,2.0082714626687155,1500
2009-07-20,2.0257344245910645,2.0257344245910645,2.0213687257684003,2.0213687257684003,311300
2009-07-21,2.021368980407715,2.051929500549898,2.021368980407715,2.021368980407715,5700
2009-07-22,2.021368980407715,2.051929500549898,2.021368980407715,2.0475638011772705,3800
2009-07-23,2.021368980407715,2.0301005873309,2.021368980407715,2.021368980407715,12000
2009-07-24,1.9296867847442627,1.96461320847536,1.9209551788114885,1.96461320847536,16800
2009-07-27,1.920955300331116,1.9689792400883213,1.91222369384598,1.91222369384598,1400
2009-07-28,1.920955300331116,1.9646133327567936,1.920955300331116,1.9646133327567936,43200
2009-07-29,1.9427841901779173,1.9471500974593832,1.920955278304341,1.920955278304341,6500
2009-07-30,1.9995399713516235,2.05192961583416,1.964613541696599,1.964613541696599,634100
2009-07-31,1.973344683647156,2.0082711050639013,1.9515155661727437,2.0082711050639013,86800
2009-08-03,1.9864423274993896,2.030100357165528,1.9864423274993896,1.9864423274993896,721000
2009-08-04,1.920955300331116,2.008271365182472,1.920955300331116,1.9908081522122008,191600
2009-08-05,1.9384188652038572,1.9646136894146984,1.9209556490632969,1.942784565150019,145200
2009-08-06,1.9646129608154297,1.968978867320402,1.9209549366551075,1.9209549366551075,23700
2009-08-07,1.9384188652038572,2.073758894382182,1.9296872571335768,1.9646136894146984,194800
2009-08-10,1.9646129608154297,2.0650265204731117,1.9515154494783928,1.9646129608154297,388100
2009-08-11,1.9646129608154297,2.008270984975752,1.9427838446463284,1.9951736818165955,112300
2009-08-12,2.0082712173461914,2.0213687301986982,1.9471499764496027,1.9646131881343425,152200
2009-08-13,1.9558820724487305,2.0082717206321354,1.929687248357028,2.0082717206321354,130600
2009-08-14,1.951515793800354,1.960247400173008,1.9209552755850248,1.9558817010756395,114400
2009-08-17,1.9427841901779173,1.9646133102294112,1.8991261582528476,1.8991261582528476,292500
2009-08-18,1.9384188652038572,1.9558820813444184,1.9122240409930165,1.942784565150019,55500
2009-08-19,1.9427841901779173,1.9558817038443967,1.920955278304341,1.9340525837929037,9100
2009-08-20,1.947149634361267,1.9515153324265049,1.9078573108847905,1.942783728118162,60900
2009-08-21,2.0824897289276123,2.15670847404599,1.9122233307123155,1.9122233307123155,1892100
2009-08-24,2.187269926071167,2.235293664581453,2.0955879406563307,2.1217827638922917,1411900
2009-08-25,2.274585723876953,2.3226096646609173,2.261488209780263,2.261488209780263,133100
2009-08-26,2.335706949234009,2.3575360698030243,2.278951402296906,2.296414823658872,122700
2009-08-27,2.3444390296936035,2.379365463121164,2.274586162838483,2.3357074213367133,40600
2009-08-28,2.292048692703247,2.392462262805934,2.239659058261298,2.3357067214048715,49000
2009-08-31,2.2614877223968506,2.3051459545248854,2.1829032792865704,2.248390419300744,225100
2009-09-01,2.2614877223968506,2.283316838460868,2.226561303236726,2.235292908026757,54600
2009-09-02,2.357534885406494,2.357534885406494,2.182902633121232,2.226560644148093,111100
2009-09-03,2.3400723934173584,2.353169696623907,2.2920484625782924,2.2920484625782924,2200
2009-09-04,2.353169679641724,2.370632889243015,2.2789509347472965,2.3575355861309863,27700
2009-09-08,2.3444390296936035,2.379365463121164,2.278951862927946,2.379365463121164,11700
2009-09-09,2.335706949234009,2.3488044632110023,2.261488189112862,2.278951402296906,17100
2009-09-10,2.335706949234009,2.3575360698030243,2.278951402296906,2.278951402296906,17400
2009-09-11,2.335706949234009,2.3575360698030243,2.296414823658872,2.3138780368429157,66700
2009-09-14,2.313878059387207,2.348804486095585,2.278951424500905,2.348804486095585,39200
2009-09-15,2.335706949234009,2.3575360698030243,2.296414823658872,2.3138780368429157,78200
2009-09-16,2.348804473876953,2.466681267493488,2.344438566472155,2.353170173103828,69400
2009-09-17,2.353169679641724,2.3793644940436605,2.3357064700404324,2.3575355861309863,36600
2009-09-18,2.379364252090454,2.401193365961245,2.318243024701241,2.35316944035222,31800
2009-09-21,2.6194841861724854,2.641313304328416,2.379364719168848,2.383730626071194,933500
2009-09-22,2.6369473934173584,2.724263449552543,2.545265430386465,2.6937029339941776,430600
2009-09-23,2.55399751663208,2.641313797377054,2.444852321834317,2.641313797377054,179300
2009-09-24,2.6020216941833496,2.641314034454259,2.5103397056698658,2.5321688298599168,101600
2009-09-25,2.6194841861724854,2.641313304328416,2.5801918567629705,2.5801918567629705,193600
2009-09-28,2.6194841861724854,2.663142214306447,2.597655068016555,2.663142214306447,151300
2009-09-29,2.628215312957764,2.65004442713659,2.575825688742014,2.619483708921805,193100
2009-09-30,2.6194841861724854,2.641313304328416,2.575826158038524,2.63694739742607,154100
2009-10-01,2.588923931121826,2.597655538329501,2.553997502291128,2.580192323914152,30300
2009-10-02,2.641313314437866,2.6849713427389257,2.5539970496578466,2.5627286553180584,120900
2009-10-05,2.663142681121826,2.6893375025938258,2.619484645335161,2.619484645335161,160700
2009-10-06,2.650044679641724,2.815945172132485,2.619483958515011,2.719897518585202,269800
2009-10-07,2.6762399673461914,2.7024347865806666,2.63694763440552,2.684971573757683,38600
2009-10-08,2.610752820968628,2.684971579720081,2.5976553072333464,2.6413135475656726,362000
2009-10-09,2.532167673110962,2.636946921730684,2.440485726479774,2.636946921730684,337500
2009-10-13,2.562728881835937,2.610752821300857,2.5103392432439806,2.532168363412922,84400
2009-10-14,2.5976545810699463,2.606386185059945,2.5365333531399568,2.5758256751838804,49600
2009-10-15,2.6020216941833496,2.6020216941833496,2.558363653981204,2.5976557860741565,13300
2009-10-16,2.6587765216827397,2.684971338623222,2.53216813571479,2.540899741361617,112200
2009-10-19,2.6194841861724854,2.6849713324623776,2.588923462389763,2.663142214306447,260800
2009-10-20,2.6238503456115723,2.6238503456115723,2.444852100767504,2.553997285696213,34400
2009-10-21,2.6194841861724854,2.632581698701624,2.5670945524117315,2.61511827927014,93200
2009-10-22,2.5976545810699463,2.5976545810699463,2.532167655233888,2.5714597690999508,52100
2009-10-23,2.6762399673461914,2.6762399673461914,2.5408999638791108,2.5452656629958974,51300
2009-10-26,2.610752820968628,2.6413135475656726,2.553997275078938,2.6413135475656726,46900
2009-10-27,2.575826406478882,2.588923712093365,2.532168374134071,2.5452656797485544,37700
2009-10-28,2.5016086101531982,2.5409009584742326,2.409926602856118,2.484145390494516,56000
2009-10-29,2.584559440612793,2.5889251421698507,2.4885115082211096,2.5889251421698507,121400
2009-10-30,2.571460962295532,2.6325824267646376,2.532168830197344,2.575826870405307,65800
2009-11-03,2.5801923274993896,2.6413137862159792,2.532168591879417,2.532168591879417,135900
2009-11-04,2.5932886600494385,2.628215073004527,2.5583622470943497,2.580191151102359,273800
2009-11-05,2.663142681121826,2.663142681121826,2.5321685737618296,2.6413137673174614,162000
2009-11-06,2.558363199234009,2.6369476576295403,2.5234367732804395,2.5758264122107937,371600
2009-11-09,2.641313314437866,2.750458489279465,2.5758261678973264,2.6063866836191183,1495400
2009-11-10,3.051698684692383,3.051698684692383,2.641313051359489,2.68497107531215,3621100
2009-11-11,2.8639698028564453,3.0997234000791027,2.829043374849819,3.0997234000791027,559800
2009-11-12,2.8639698028564453,2.981846601467774,2.837774981851476,2.9250910518680406,136300
2009-11-13,3.012407064437866,3.012407064437866,2.8814327627839926,2.8814327627839926,165700
2009-11-16,3.012407064437866,3.06479670182825,2.925090793942646,2.9905779447695826,447600
2009-11-17,3.0560648441314697,3.069162356490308,3.012406816565171,3.012406816565171,70300
2009-11-18,3.1870388984680176,3.269989040598524,3.0691621286988107,3.0691621286988107,301400
2009-11-19,3.4926459789276123,3.593059350970975,3.1870395390426154,3.1870395390426154,417900
2009-11-23,3.4489874839782715,3.7502281843034746,3.405329456723437,3.4926455112331065,330400
2009-11-24,3.593059539794922,3.593059539794922,3.4489881270792484,3.4882802548460923,71800
2009-11-25,3.57123064994812,3.610522983863868,3.4926459821166254,3.579962048398372,58600
2009-11-26,3.549400806427002,3.553766712940902,3.4708161545998526,3.4926452708135898,26900
2009-11-27,3.549400806427002,3.553766712940902,3.453352944900015,3.453352944900015,18400
2009-11-30,3.536304712295532,3.545036111952816,3.4577200336004617,3.536304712295532,35500
2009-12-01,3.588694334030152,3.597425733625936,3.4926464403411184,3.5494019949593696,70700
2009-12-02,3.588694334030152,3.614888949173405,3.488280532365276,3.588694334030152,103600
2009-12-03,3.579962015151977,3.619254348702825,3.514475070137794,3.514475070137794,64700
2009-12-04,3.5581319332122803,3.654179787453971,3.4926450058940586,3.4926450058940586,54400
2009-12-07,3.57123064994812,3.579962048398372,3.448987948975752,3.579962048398372,29500
2009-12-08,3.5581319332122803,3.5581319332122803,3.4708158913360747,3.501376818259544,49400
2009-12-09,3.5581319332122803,3.579961047770264,3.5144741204520424,3.5581319332122803,35600
2009-12-10,3.623619794845581,3.636717098910205,3.53630374048844,3.53630374048844,71100
2009-12-11,3.6760094165802,3.710935838219687,3.601790666507344,3.6236197841209696,124400
2009-12-14,3.680375099182129,3.697838308938092,3.623619563386309,3.680375099182129,36600
2009-12-15,3.662912130355835,3.68910673853486,3.623619801731507,3.645448919451221,20200
2009-12-16,3.636718034744263,3.667278557544432,3.536304650483193,3.584328388648588,30700
2009-12-17,3.6323530673980713,3.667279507172591,3.558134278788216,3.667279507172591,15500
2009-12-18,3.5974249839782715,3.619254102952733,3.5494012553191068,3.553767162385162,178300
2009-12-21,3.619253396987915,3.619253396987915,3.5406687505507533,3.619253396987915,39500
2009-12-22,3.614888191223145,3.6192540982835673,3.501377522142848,3.614888191223145,12300
2009-12-23,3.619253396987915,3.6236193032023647,3.536303260692036,3.558131959052819,143900
2009-12-24,3.619253396987915,3.619253396987915,3.619253396987915,3.619253396987915,0
2009-12-28,3.614888191223145,3.614888191223145,3.5843276745118127,3.6017908863976897,54300
2009-12-29,3.6847403049468994,3.6847403049468994,3.5668637522814146,3.601790169097538,43500
2009-12-30,3.6847403049468994,3.6847403049468994,3.6847403049468994,3.6847403049468994,0
2010-01-04,3.924861431121826,3.924861431121826,3.645449975690806,3.689107807423948,227700
2010-01-05,3.9947121143341056,3.99907802003092,3.907396082176252,3.929225194304636,91500
2010-01-06,3.968518257141113,4.003444676554538,3.8855676987674097,3.990347373363444,96000
2010-01-07,4.016542434692383,4.016542434692383,3.9161290715940815,3.924860469258548,71100
2010-01-08,4.012177467346191,4.012177467346191,3.937959112570745,4.012177467346191,19800
2010-01-11,3.8681044578552246,4.01217604086226,3.868104457855225,4.01217604086226,94700
2010-01-12,3.9292259216308594,3.972884153969062,3.820080757141113,3.889933595797629,27000
2010-01-13,3.9641523361206055,3.9641523361206055,3.885567684550063,3.9292259168349775,27400
2010-01-14,3.968518257141113,3.972884163656732,3.929225931212071,3.968518257141113,14200
2010-01-15,3.9292259216308594,3.9292259216308594,3.9030308989567857,3.9292259216308594,46100
2010-01-18,3.881202220916748,3.924860037144108,3.75895933622631,3.89429952414938,192400
2010-01-19,3.903031587600708,3.903031587600708,3.798252311128866,3.885568374855401,15000
2010-01-20,3.881202220916748,3.951055059965134,3.776422545988406,3.929225943673573,30500
2010-01-21,3.767691850662232,3.876837036082264,3.667278063570764,3.876837036082264,54500
2010-01-22,3.74149751663208,3.885569154788691,3.6891078678802143,3.6891078678802143,53900
2010-01-26,3.728399991989136,3.728399991989136,3.536304624389115,3.6236207005709424,46600
2010-01-27,3.728399991989136,3.728399991989136,3.7065708688547057,3.7065708688547057,600
2010-01-28,3.785155534744263,3.82008196511686,3.667278519969829,3.667278519969829,15800
2010-01-29,3.710936784744263,3.841911107477004,3.654181231014879,3.7982528611141255,80400
2010-02-01,3.710936784744263,3.7982528611141255,3.6716444462888513,3.7982528611141255,22400
2010-02-02,3.702204942703247,3.7502290966333938,3.597425651801659,3.7502290966333938,51100
2010-02-03,3.6847403049468994,3.697838023519744,3.5886928668804243,3.697838023519744,88000
2010-02-04,3.470815896987915,3.6847403040219033,3.42715787597872,3.6847403040219033,188300
2010-02-05,3.405329465866089,3.4577190987125466,3.169575909879133,3.414061071340498,102900
2010-02-08,3.4839131832122803,3.497010692761231,3.40532875045213,3.497010692761231,158900
2010-02-09,3.50574254989624,3.6105222237306274,3.470816130736697,3.6105222237306274,28600
2010-02-10,3.470815896987915,3.5363032407685053,3.422792177966733,3.492645011581445,36600
2010-02-11,3.4926459789276123,3.5319383128074837,3.4489879458266017,3.5319383128074837,14100
2010-02-12,3.531937837600708,3.531937837600708,3.431524270889628,3.527571930789059,38800
2010-02-17,3.531937837600708,3.536303744412357,3.4489874817804336,3.536303744412357,7800
2010-02-18,3.4926459789276123,3.4926459789276123,3.4489879458266017,3.466451159067006,167400
2010-02-19,3.5537664890289307,3.623619323427067,3.466450237853393,3.466450237853393,125100
2010-02-22,3.5581319332122803,3.601790162328248,3.497010912076801,3.601790162328248,114500
2010-02-23,3.457719326019287,3.5275721744066155,3.457719326019287,3.4926457502129518,14100
2010-02-24,3.4839131832122803,3.623619049630399,3.427157655463246,3.497010692761231,91900
2010-02-25,3.4926459789276123,3.5275724054084208,3.475182765687208,3.475182765687208,125700
2010-02-26,3.619253396987915,3.667277116279663,3.4926450312590056,3.4926450312590056,229500
2010-03-01,3.689105749130249,3.689105749130249,3.5275709874966568,3.5275709874966568,110300
2010-03-02,3.732764959335327,3.7676913810075816,3.667277606433009,3.684740817269136,62600
2010-03-03,3.74149751663208,3.75022933293535,3.710936992282471,3.732766116684728,38000
2010-03-04,3.789520740509033,3.833178562207931,3.710936078552877,3.710936078552877,63900
2010-03-05,3.754594564437866,3.841910629954966,3.754594564437866,3.82008150948673,176300
2010-03-08,3.72403335571289,3.754594288666083,3.667277813206462,3.754594288666083,41800
2010-03-09,3.702204942703247,3.732765881483129,3.684741727552983,3.710936758456325,84300
2010-03-10,3.745861768722534,3.745861768722534,3.6454484237635976,3.7022035392195063,163700
2010-03-11,3.750229358673096,3.7545952668546936,3.7414975423099,3.7545952668546936,4100
2010-03-12,3.750229358673096,3.7545952668546936,3.680376493191209,3.7109370177505534,20600
2010-03-15,3.710936784744263,3.7502291231996745,3.702204968929329,3.7502291231996745,111400
2010-03-16,3.732764959335327,3.7545940769694335,3.671643513230988,3.710935841701221,43700
2010-03-17,3.750229358673096,3.7545952668546936,3.715302925932152,3.7196688341137514,26500
2010-03-18,3.750229358673096,3.798253099602913,3.7109370177505534,3.7545952668546936,42800
2010-03-19,3.710936784744263,3.741497307384741,3.64544983155584,3.680376262103784,37400
2010-03-22,3.706570625305176,3.7109365329163673,3.6236204624718615,3.6236204624718615,39300
2010-03-23,3.627986669540405,3.793887008900601,3.601791638066959,3.601791638066959,24600
2010-03-24,3.671642780303955,3.7109351009307225,3.6017899509033486,3.7109351009307225,51500
2010-03-25,3.5537664890289307,3.737130387501906,3.5494005827901134,3.737130387501906,134000
2010-03-26,3.5624992847442627,3.5799625002045428,3.501378238811233,3.5363046697317926,67200
2010-03-29,3.5537664890289307,3.5799610937503643,3.492645050752694,3.5799610937503643,74300
2010-03-30,3.514474630355835,3.558132449450245,3.4708163949056345,3.4926455126307347,70400
2010-03-31,3.4839131832122803,3.536303013230232,3.448986768652213,3.536303013230232,32900
2010-04-01,3.4839131832122803,3.5319371073212977,3.43152356137218,3.5319371073212977,16400
2010-04-05,3.488280296325684,3.4926462040061006,3.448988168091612,3.4926462040061006,21800
2010-04-06,3.3835012912750244,3.5363047419394853,3.3835012912750244,3.49264649421938,85000
2010-04-07,3.2525265216827397,3.492646018742453,3.1914052746445654,3.4577195918634964,115100
2010-04-08,3.2132344245910645,3.2961847932676926,3.2132344245910645,3.2961847932676926,80
2010-04-09,3.2525265216827397,3.3965983448253225,3.230697608972354,3.3965983448253225,64600
2010-04-12,3.2525265216827397,3.3136479768988383,3.1521129403167767,3.1521129403167767,31900
2010-04-13,3.313648462295532,3.3616722021998475,3.2743561222120423,3.2743561222120423,25100
2010-04-14,3.3835012912750244,3.49264649421938,3.339843251732873,3.405330415135077,333900
