Date,Close,High,Low,Open,Volume
2009-01-02 00:00:00,2.401641845703125,2.4416692097981767,2.337598124227952,2.3504068685229864,5603200
2009-01-05 00:00:00,2.446473360061645,2.497708508977573,2.3488066103373346,2.401642738366,10523000
2009-01-06 00:00:00,2.5809645652771,2.5985763977768865,2.4304615911184686,2.478494305768145,8085000
2009-01-07 00:00:00,2.5233256816864014,2.553746418598081,2.4736916709762458,2.544139934391156,3615400
2009-01-08 00:00:00,2.465686082839966,2.512117828793046,2.4128499633999887,2.486500334845458,12763200
2009-01-09 00:00:00,2.5425379276275635,2.638603500091722,2.480095191006665,2.5633521731678632,19221800
2009-01-12 00:00:00,2.5217247009277344,2.5777630886919463,2.4913039621964024,2.5057136893687244,8662200
2009-01-13 00:00:00,2.422456979751587,2.5217248607071374,2.422456979751587,2.481697481965754,10403400
2009-01-14 00:00:00,2.2591452598571777,2.4368669238068725,2.249538774217502,2.432063528294699,10628600
2009-01-15 00:00:00,2.401641845703125,2.4048441081230214,2.217516031942796,2.2719531188505546,8222000
2009-01-16 00:00:00,2.305576801300049,2.476894074765784,2.305576801300049,2.444872204437901,8715000
2009-01-19 00:00:00,2.311980724334717,2.356811486740301,2.2991719787023475,2.352008092608944,5508400
2009-01-20 00:00:00,2.153472661972046,2.352008397720912,2.150270551494709,2.305576650607188,9148600
2009-01-21 00:00:00,2.201505661010742,2.235128662668417,2.1294564153706728,2.1999045293383954,9740400
2009-01-22 00:00:00,2.169483661651612,2.2415329029951354,2.108642035961523,2.2415329029951354,8921000
2009-01-23 00:00:00,2.129456281661988,2.196702280754957,2.0782211402101987,2.127855150090176,9963400
2009-01-26 00:00:00,2.2591452598571777,2.268751898189189,2.15347300166673,2.16147850816135,12214200
2009-01-27 00:00:00,2.2975716590881348,2.321588025864976,2.227123385209352,2.241533266352391,8309000
2009-01-28 00:00:00,2.355209350585937,2.388832331699774,2.3391983490299286,2.3696192214479,10785800
2009-01-29 00:00:00,2.265549659729004,2.3279924278512008,2.257544305837624,2.303976060792384,5047000
2009-01-30 00:00:00,2.273554801940918,2.29757131784306,2.249538438731089,2.2607460545367006,4998200
2009-02-02 00:00:00,2.20310640335083,2.2575436490519163,2.19990414057204,2.225521632033188,5339600
2009-02-03 00:00:00,2.270352602005005,2.300773337718645,2.211112109420953,2.2255218351638515,5559200
2009-02-04 00:00:00,2.2351279258728027,2.329592525709112,2.225521291697809,2.281559660218685,9306400
2009-02-05 00:00:00,2.305576801300049,2.316784570434049,2.227123180823656,2.235128686578708,6506800
2009-02-06 00:00:00,2.3343958854675293,2.3472046298923828,2.286363017528191,2.3231882722688524,11133000
2009-02-09 00:00:00,2.2895658016204834,2.348806296255472,2.281560296357957,2.299172285781664,7347600
2009-02-10 00:00:00,2.2639482021331787,2.350407319043063,2.2415328189742065,2.308778815758817,8924400
2009-02-11 00:00:00,2.294368028640747,2.318384381110843,2.254340672729091,2.2863625269199668,4881200
2009-02-12 00:00:00,2.233527183532715,2.289565561808552,2.2175163273769734,2.249538192380753,7602400
2009-02-13 00:00:00,2.278358459472656,2.3055770908426494,2.270353105404586,2.29757173677458,6869200
2009-02-16 00:00:00,2.2639482021331787,2.2831613222584526,2.247937192349298,2.257543828758088,4699800
2009-02-17 00:00:00,2.1854941844940186,2.2367293182575727,2.1854941844940186,2.217516200355848,7866400
2009-02-18 00:00:00,2.163079023361206,2.2143140060132787,2.155073519148747,2.187095383306292,7433000
2009-02-19 00:00:00,2.209510087966919,2.2767560584518605,2.203105717096556,2.2751549275612084,9867000
2009-02-20 00:00:00,2.183893203735352,2.193499686330747,2.1006362068830544,2.123051587426124,6481600
