Date,Close,High,Low,Open,Volume
2009-01-02 00:00:00,3.5146658420562744,3.514665842056275,3.3348457654626618,3.345743944049151,8929600
2009-01-05 00:00:00,3.803466558456421,3.803466558456421,3.4165809718925906,3.46562288732076,27786700
2009-01-06 00:00:00,3.879753351211548,3.879753351211548,3.7108315343287,3.84705883115354,22082800
2009-01-07 00:00:00,3.678138017654419,3.808916133562282,3.6181979179468047,3.738078117362032,13640100
2009-01-08 00:00:00,3.694484233856201,3.727178752406601,3.547358770462937,3.596400418372068,13312200
2009-01-09 00:00:00,3.585503101348877,3.716281466599016,3.569155968088233,3.650892154057446,13349300
2009-01-12 00:00:00,3.4874203205108643,3.5855039220237703,3.4765221425649857,3.536461991350788,11769500
2009-01-13 00:00:00,3.54190993309021,3.6672390641928745,3.3239461929334504,3.378437063014399,27275200
2009-01-14 00:00:00,3.4601728916168213,3.569154872511325,3.340292998449077,3.5201129681171524,20673900
2009-01-15 00:00:00,3.4438278675079346,3.5092169400967563,3.280354926202804,3.405684111914584,24362800
2009-01-16 00:00:00,3.4601728916168213,3.569154872511325,3.4056820310860285,3.536460096359931,23364800
2009-01-19 00:00:00,3.394783973693848,3.487418569642893,3.362089456270584,3.487418569642893,8672300
2009-01-20 00:00:00,3.1604740619659424,3.432928713520489,3.1495758862970806,3.367539399674315,17909700
2009-01-21 00:00:00,3.383885622024536,3.383885622024536,3.105981848893895,3.2258619995971607,17895600
2009-01-22 00:00:00,3.367539644241333,3.443827139296736,3.2694560560982726,3.443827139296736,14947500
2009-01-23 00:00:00,3.4056835174560547,3.4492762249062072,3.2422106046849515,3.2640069584100275,9437000
2009-01-26 00:00:00,3.50376558303833,3.5146637551538102,3.38933464590933,3.4220294220886887,10385300
2009-01-27 00:00:00,3.531010627746582,3.558256183974127,3.4765197751243733,3.4983161161732568,10748000
2009-01-28 00:00:00,3.732629776000977,3.798018849313462,3.618198767787586,3.623647987146833,17122800
2009-01-29 00:00:00,3.732629776000977,3.798018849313462,3.634546166032248,3.6672407026884906,14467800
